date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_mktcap,btc_ret1,eth_close,eth_ret1,eth_volume,eth_mktcap,ltc_close,ltc_ret1,ltc_volume,ltc_mktcap
2013-04-29 23:59:59,134.44400024414062,147.48800659179688,134.0,144.5399932861328,0.0,1603768864.5,,,,,,4.383900165557861,,0.0,75388963.842
2013-04-30 23:59:59,144.0,146.92999267578125,134.0500030517578,139.0,0.0,1542813125.0,-0.038328445713746384,,,,,4.29649019241333,-0.019938860339765108,0.0,74020917.9127
2013-05-01 23:59:59,139.0,139.88999938964844,107.72000122070312,116.98999786376952,0.0,1298954593.75,-0.15668152487069245,,,,,3.8010098934173584,-0.11532210637205276,0.0,65604596.3778
2013-05-02 23:59:59,116.37999725341795,125.5999984741211,92.28189849853516,105.20999908447266,0.0,1168517495.25,-0.10069235827334766,,,,,3.3719799518585205,-0.1128726190115521,0.0,58287978.8404
2013-05-03 23:59:59,106.25,108.12799835205078,79.0999984741211,97.75,0.0,1085995168.75,-0.07090579934786478,,,,,3.044909954071045,-0.09699642419499133,0.0,52694847.0708
2013-05-04 23:59:59,98.0999984741211,115.0,92.5,112.5,0.0,1250316562.5,0.15089514066496168,,,,,3.4796199798583984,0.14276613507277824,0.0,60290867.7155
2013-05-05 23:59:59,112.9000015258789,118.8000030517578,107.14299774169922,115.91000366210938,0.0,1288693175.5,0.03031114366319443,,,,,3.5908899307250977,0.031977615805973025,0.0,62298185.4291
2013-05-06 23:59:59,115.9800033569336,124.66300201416016,106.63999938964844,112.3000030517578,0.0,1249023060.0,-0.031144858047586044,,,,,3.3712499141693115,-0.061165900596522826,0.0,58594361.235
2013-05-07 23:59:59,112.25,113.44400024414062,97.6999969482422,111.5,0.0,1240593600.0,-0.007123802582526095,,,,,3.332740068435669,-0.011423017193648688,0.0,58051265.0352
2013-05-08 23:59:59,109.5999984741211,115.77999877929688,109.5999984741211,113.56600189208984,0.0,1264049202.15,0.018529164951478494,,,,,3.4092400074005127,0.02295406704212355,0.0,59508216.0152
2013-05-09 23:59:59,113.1999969482422,113.45999908447266,109.26000213623048,112.66999816894533,0.0,1254535382.0,-0.007889717945656849,,,,,3.4161500930786133,0.00202686981940281,0.0,59755569.092
2013-05-10 23:59:59,112.79900360107422,122.0,111.5510025024414,117.1999969482422,0.0,1305479080.0,0.04020590088680276,,,,,3.4433400630950928,0.00795924338089482,0.0,60358926.6612
2013-05-11 23:59:59,117.6999969482422,118.6790008544922,113.01000213623048,115.24299621582033,0.0,1284207489.42,-0.016697958902559762,,,,,3.3489599227905273,-0.027409474108035292,0.0,58809512.5488
2013-05-12 23:59:59,115.63999938964844,117.4489974975586,113.43499755859376,115.0,0.0,1281982625.0,-0.0021085551729778107,,,,,3.2694499492645264,-0.023741691557702782,0.0,57513319.9785
2013-05-13 23:59:59,114.81999969482422,118.6989974975586,114.5,117.9800033569336,0.0,1315710010.5,0.02591307266898779,,,,,3.279839992523194,0.0031779178210098458,0.0,57790879.1952
2013-05-14 23:59:59,117.9800033569336,119.8000030517578,110.25,111.5,0.0,1243874487.5,-0.05492459037595687,,,,,2.8243000507354736,-0.13889090407647342,0.0,49847567.579
2013-05-15 23:59:59,111.4000015258789,115.80999755859376,103.5,114.22000122070312,0.0,1274623812.5,0.024394629782090727,,,,,2.9354500770568848,0.039354893008788805,0.0,51891652.211
2013-05-16 23:59:59,114.22000122070312,118.76000213623048,112.1999969482422,118.76000213623048,0.0,1325726787.0,0.03974786260731067,,,,,2.9191200733184814,-0.005563032349293451,0.0,51685880.3376
2013-05-17 23:59:59,118.20999908447266,125.3000030517578,116.5709991455078,123.01499938964844,0.0,1373723881.88,0.03582853803368091,,,,,3.186089992523194,0.09145561419171733,0.0,56498073.7257
2013-05-18 23:59:59,123.5,125.25,122.3000030517578,123.4980010986328,0.0,1379574545.85,0.003926364357036416,,,,,3.2949299812316895,0.03416099010508522,0.0,58518793.7122
2013-05-19 23:59:59,123.21099853515624,124.5,119.5709991455078,121.98999786376952,0.0,1363204702.75,-0.012210750145331462,,,,,3.303489923477173,0.002597913246788819,0.0,58760676.4145
2013-05-20 23:59:59,122.5,123.62100219726562,120.12000274658205,122.0,0.0,1363709900.0,8.199144524656532e-05,,,,,3.18176007270813,-0.036848863955641575,0.0,56682748.951
2013-05-21 23:59:59,122.0199966430664,123.0,121.20999908447266,122.87999725341795,0.0,1374013440.0,0.0072130922411308696,,,,,3.086750030517578,-0.029860844318687074,0.0,55073034.1595
2013-05-22 23:59:59,122.88999938964844,124.0009994506836,122.0,123.88899993896484,0.0,1385778992.85,0.008211285059406492,,,,,3.120759963989258,0.011018039405664704,0.0,55766901.417
2013-05-23 23:59:59,123.8000030517578,126.93399810791016,123.0999984741211,126.6999969482422,0.0,1417769832.5,0.02268964162001641,,,,,3.1814401149749756,0.019444030199666562,0.0,56949220.3738
2013-05-24 23:59:59,126.3000030517578,133.85000610351562,125.71900177001952,133.1999969482422,0.0,1491070770.0,0.05130229010704146,,,,,3.1794800758361816,-0.0006160855046644098,0.0,57017468.5839
2013-05-25 23:59:59,133.10000610351562,133.218994140625,128.89999389648438,131.97999572753906,0.0,1477958233.0,-0.009159168533443562,,,,,3.118690013885498,-0.0191194976853869,0.0,56026342.7178
2013-05-26 23:59:59,131.98599243164062,136.0,130.61500549316406,133.47999572753906,0.0,1495293015.0,0.011365358755554222,,,,,3.2488999366760254,0.0417514796952525,0.0,58457958.0306
2013-05-27 23:59:59,133.5,135.46499633789062,124.6999969482422,129.7449951171875,0.0,1454029509.62,-0.02798172557613421,,,,,3.100909948348999,-0.045550799104769,0.0,55882131.6956
2013-05-28 23:59:59,129.77000427246094,130.5800018310547,125.5999984741211,129.0,0.0,1446189975.0,-0.005741995030441149,,,,,3.092129945755005,-0.002831427787404417,0.0,55813731.901
2013-05-29 23:59:59,129.0,132.58999633789062,127.66200256347656,132.3000030517578,0.0,1483734577.5,0.025581419005874517,,,,,3.09581995010376,0.0011933535826400554,0.0,55971818.8193
2013-05-30 23:59:59,132.25,132.25,127.0,128.7989959716797,0.0,1445053940.55,-0.02646263793893089,,,,,2.9713900089263916,-0.040192886919408255,0.0,53812627.6331
2013-05-31 23:59:59,128.7989959716797,129.89999389648438,126.4000015258789,129.0,0.0,1447870200.0,0.0015606024472776259,,,,,2.9566800594329834,-0.0049505280186100675,0.0,53635813.2007
2013-06-01 23:59:59,128.81500244140625,129.77999877929688,127.1989974975586,129.3000030517578,0.0,1451916165.0,0.002325605052386104,,,,,2.826499938964844,-0.04402915359503068,0.0,51354548.481
2013-06-02 23:59:59,129.3000030517578,129.39999389648438,115.0500030517578,122.29199981689452,0.0,1373837499.9,-0.05419955970192858,,,,,2.7271199226379395,-0.035160098522167615,0.0,49625822.6165
2013-06-03 23:59:59,122.5,122.5,116.0,122.22200012207033,0.0,1373708057.9,-0.0005723979894760589,,,,,2.725559949874878,-0.0005720220625841099,0.0,49674159.5702
2013-06-04 23:59:59,120.73699951171876,123.83999633789062,119.0999984741211,121.41999816894533,0.0,1365337545.0,-0.006561846086007406,,,,,2.866729974746704,0.051794870583678376,0.0,52324427.4459
2013-06-05 23:59:59,121.4000015258789,123.46900177001952,119.89900207519533,121.6500015258789,0.0,1368486468.75,0.0018942790347726834,,,,,2.8624300956726074,-0.001499924691887533,0.0,52331672.3172
2013-06-06 23:59:59,121.9000015258789,123.0999984741211,117.25,118.0,0.0,1327960200.0,-0.030004122318916915,,,,,2.754120111465454,-0.03783847311097488,0.0,50432630.2205
2013-06-07 23:59:59,118.97000122070312,119.0,106.41999816894533,111.5,0.0,1255258637.5,-0.05508474576271183,,,,,2.602410078048706,-0.055084755666674146,0.0,47740050.7751
2013-06-08 23:59:59,111.0,111.41500091552734,107.3000030517578,108.3000030517578,0.0,1219717920.0,-0.02869952419948163,,,,,2.562380075454712,-0.01538189654722244,0.0,47088867.5095
2013-06-09 23:59:59,107.89199829101562,108.98999786376952,88.5,100.0,0.0,1126642500.0,-0.07663899185479373,,,,,2.382999897003174,-0.07000529709461856,0.0,43858290.482
2013-06-10 23:59:59,100.43699645996094,110.10099792480467,95.0019989013672,106.3499984741211,0.0,1198638945.0,0.06349998474121099,,,,,2.487529993057251,0.0438649184104174,0.0,45853396.6991
2013-06-11 23:59:59,106.3499984741211,109.5999984741211,104.0,108.9000015258789,0.0,1227874725.0,0.023977462043671904,,,,,2.397979974746704,-0.03599957329579262,0.0,44270317.3619
2013-06-12 23:59:59,109.0,111.78700256347656,106.73400115966795,108.1500015258789,0.0,1219969852.5,-0.006887052245098224,,,,,2.3847100734710693,-0.005533783190594166,0.0,44101286.2173
2013-06-13 23:59:59,108.7760009765625,110.3000030517578,100.52999877929688,104.0,0.0,1173637400.0,-0.03837264417315667,,,,,2.270319938659668,-0.0479681518034184,0.0,42056097.8573
2013-06-14 23:59:59,103.9489974975586,104.6999969482422,98.0,99.97889709472656,0.0,1128709292.08,-0.03866445101224458,,,,,2.134550094604492,-0.05980207535653781,0.0,39610212.5232
2013-06-15 23:59:59,100.0,103.6999969482422,98.0,99.98809814453124,0.0,1129245603.78,9.202991903345392e-05,,,,,2.10575008392334,-0.01349230957565728,0.0,39124632.848
2013-06-16 23:59:59,99.8000030517578,101.5999984741211,98.94660186767578,99.51000213623048,0.0,1124306271.75,-0.004781529173699006,,,,,2.129509925842285,0.011283315195066645,0.0,39617093.1315
2013-06-17 23:59:59,99.9000015258789,102.20999908447266,99.0,101.6999969482422,0.0,1149418485.0,0.02200778580040219,,,,,2.2780799865722656,0.06976725439362141,0.0,42440639.5123
2013-06-18 23:59:59,101.9499969482422,111.11100006103516,101.03299713134766,107.4000015258789,0.0,1214216070.0,0.05604724433312991,,,,,2.3101699352264404,0.014086401198958542,0.0,43109745.0852
2013-06-19 23:59:59,107.0500030517578,110.2249984741211,105.75499725341795,108.25,0.0,1224193837.5,0.007914324600044598,,,,,2.3003199100494385,-0.004263766499080668,0.0,43008862.2093
2013-06-20 23:59:59,108.2509994506836,114.3000030517578,107.5,110.1500015258789,0.0,1246104920.0,0.01755197714437795,,,,,2.286710023880005,-0.005916518876342369,0.0,42832831.4988
2013-06-21 23:59:59,111.29000091552734,114.98999786376952,107.68499755859376,109.5,0.0,1239214237.5,-0.005901057801857568,,,,,2.8667099475860596,0.2536394722763895,0.0,53781211.0928
2013-06-22 23:59:59,109.5,109.95600128173828,107.51399993896484,108.3000030517578,0.0,1226110327.5,-0.010958876239654858,,,,,2.924099922180176,0.020019456325688578,0.0,54938148.7014
2013-06-23 23:59:59,108.1999969482422,108.8000030517578,106.23400115966795,107.5999984741211,0.0,1218626490.0,-0.006463569325128815,,,,,3.1171700954437256,0.06602721466494854,0.0,58663905.0007
2013-06-24 23:59:59,107.9000015258789,108.33399963378906,100.9800033569336,102.73699951171876,0.0,1163935725.67,-0.04519515828405829,,,,,2.874579906463623,-0.07782385354417753,0.0,54188144.1623
2013-06-25 23:59:59,102.08999633789062,106.47000122070312,101.01000213623048,103.9499969482422,0.0,1178086140.0,0.011806821712610605,,,,,2.823280096054077,-0.017846019967716287,0.0,53299726.2651
2013-06-26 23:59:59,103.3290023803711,105.48899841308594,102.79199981689452,104.0,0.0,1179105200.0,0.0004810298530619761,,,,,2.859999895095825,0.013006077254987591,0.0,54085900.44
2013-06-27 23:59:59,104.0,104.0,101.0999984741211,101.43699645996094,0.0,1150468022.9,-0.024644264808067917,,,,,3.019779920578003,0.055867143826179744,0.0,57201137.8061
2013-06-28 23:59:59,101.73699951171876,101.73699951171876,92.33300018310548,94.64920043945312,0.0,1073887456.97,-0.06691637427560349,,,,,2.7476699352264404,-0.09010921077304168,0.0,52128119.3132
2013-06-29 23:59:59,94.66000366210938,99.98999786376952,93.0,94.99400329589844,0.0,1078198523.95,0.0036429558289388098,,,,,2.794719934463501,0.01712359939374708,0.0,53106258.7709
2013-06-30 23:59:59,94.9990005493164,98.12229919433594,94.22229766845705,96.61399841308594,0.0,1096957771.35,0.017053656662319616,,,,,2.9805400371551514,0.06648970453181469,0.0,56721476.4462
2013-07-01 23:59:59,97.51000213623048,97.66490173339844,86.29720306396484,88.05000305175781,0.0,1000065296.25,-0.08864135117057914,,,,,2.9487900733947754,-0.010652419818081182,0.0,56208962.1382
2013-07-02 23:59:59,88.05000305175781,92.3000030517578,87.51000213623047,90.13400268554688,0.0,1024082227.85,0.023668365264724045,,,,,2.8347198963165283,-0.03868372255707053,0.0,54124595.9229
2013-07-03 23:59:59,90.40499877929688,90.981201171875,76.97920227050781,77.52999877929688,0.0,881233115.5,-0.1398362829865878,,,,,2.6150898933410645,-0.07747855555706018,0.0,50009684.0754
2013-07-04 23:59:59,78.88999938964844,83.1050033569336,72.0,80.52580261230469,0.0,915618608.9,0.038640576295324136,,,,,2.725800037384033,0.04233511984611904,0.0,52211619.5832
2013-07-05 23:59:59,79.98999786376953,80.0,65.5260009765625,68.43099975585938,0.0,778411178.875,-0.15019785539644126,,,,,2.431349992752075,-0.10802334749196918,0.0,46634396.8329
2013-07-06 23:59:59,68.50499725341797,75.0,66.81999969482422,70.27729797363281,0.0,799741618.54,0.026980436123400953,,,,,2.516629934310913,0.03507514007158985,0.0,48334783.341
2013-07-07 23:59:59,68.7490005493164,74.56109619140625,66.62000274658203,74.56109619140625,0.0,848838978.923,0.06095564771685824,,,,,2.6566100120544434,0.055622034783536334,0.0,51099903.9764
2013-07-08 23:59:59,76.5,80.0,72.5999984741211,76.51599884033203,0.0,871457940.1,0.026218802415502784,,,,,2.6092000007629395,-0.01784605609268186,0.0,50274076.0368
2013-07-09 23:59:59,76.0,78.30000305175781,72.5199966430664,76.69400024414062,0.0,873841849.25,0.0023263292188087092,,,,,2.61296010017395,0.0014410928291856973,0.0,50428048.0838
2013-07-10 23:59:59,76.72000122070312,87.0,76.19999694824219,86.76000213623047,0.0,988957719.0,0.13124888335523854,,,,,2.8110198974609375,0.07579901326231586,0.0,54334216.8241
2013-07-11 23:59:59,88.0,90.27999877929688,85.07990264892578,88.9800033569336,0.0,1014650062.5,0.02558784193224528,,,,,2.7263500690460205,-0.03012067914972616,0.0,52775603.6654
2013-07-12 23:59:59,88.97899627685547,104.0,88.16600036621094,93.59490203857422,0.0,1067634684.43,0.051864447151439785,,,,,2.7891299724578857,0.023027088166206244,0.0,54066041.098
2013-07-13 23:59:59,93.98989868164062,98.25,88.06220245361328,98.13390350341795,0.0,1119796119.51,0.04849624676110054,,,,,2.89985990524292,0.03970052807809976,0.0,56290498.9964
2013-07-14 23:59:59,98.6999969482422,98.6999969482422,92.86000061035156,94.69129943847656,0.0,1080917760.48,-0.035080679989678454,,,,,2.9079699516296387,0.0027967028241797642,0.0,56527604.2664
2013-07-15 23:59:59,93.6050033569336,101.9000015258789,93.11000061035156,98.40019989013672,0.0,1123658943.86,0.039168334088285794,,,,,2.9825100898742676,0.02563304968225566,0.0,58072016.7635
