date,btc_mktcap,y_btc_close_t+1,btc_ret1_lag1,btc_volume_lag1,btc_ret1_lag2,btc_volume_lag2,btc_ret1_lag3,btc_volume_lag3,btc_ret1_lag4,btc_volume_lag4,btc_ret1_lag5,btc_volume_lag5,btc_ret1_lag6,btc_volume_lag6,btc_ret1_lag8,btc_volume_lag8,btc_ret1_lag9,btc_volume_lag9,btc_ret1_lag10,btc_volume_lag10,btc_ret1_lag11,btc_volume_lag11,btc_ret1_lag12,btc_volume_lag12,btc_ret1_lag13,btc_volume_lag13,btc_ret1_lag14,btc_volume_lag14,btc_roll_std_close_7,btc_roll_mean_ret_7,btc_roll_vol_ret_7,btc_roll_std_vol_7,btc_roll_std_close_14,btc_roll_mean_ret_14,btc_roll_vol_ret_14,btc_roll_std_vol_14,btc_roll_std_close_30,btc_roll_mean_ret_30,btc_roll_vol_ret_30,btc_roll_mean_vol_30,btc_roll_std_vol_30,btc_macd,btc_rsi14,btc_atr14
2010-09-26,-0.830489131810709,0.062206,-0.1705490978165917,-0.5492319511643385,-0.1286437716166843,-0.5484287915083618,-0.05322118943458,-0.5475863083738599,-0.187672635825665,-0.5470308200594282,-0.111267357578517,-0.5463208726901929,0.0629851261053023,-0.545527167021518,-0.0929392152805111,-0.5439147021052112,-0.2901552185321501,-0.5433086395439374,-7.963378837983258,-0.5427338316591708,20.99724673445417,-0.5418651440453173,0.3161331204925645,-0.5411239080815304,-0.6555205987337269,-0.5404560973661598,0.4964700658210615,-0.5399957984627827,-0.5084581939835737,-0.2729470530851146,-0.6654547422360748,-0.5586470372550507,-0.5291597752736535,3.1024658957162967,7.433536402735924,-0.6025514326648224,-0.5225230641370934,1.6286526122311356,5.0818534317380095,-0.6990827353393279,-0.6418090351278956,-0.0612885614495441,-0.2981265426711496,-0.5533111742558426
2010-09-27,-0.8304889826718762,0.06271,-0.1148100991082545,-0.5492037624927264,-0.1713243722572467,-0.5484246085716971,-0.1286000516916987,-0.5476285530015295,-0.0528985013478685,-0.5470195759138565,-0.1881721772379015,-0.5463042684719863,-0.1118458186772148,-0.545551609690668,0.246465077753678,-0.5438982547799794,-0.0934520243570762,-0.5433091232650551,-0.2906032679980536,-0.5427151790106478,-7.974079521960364,-0.5418734909145498,21.016605709847884,-0.5411535775857204,0.3172319741067427,-0.5404448212343257,-0.6552152786719941,-0.5399692241204179,-0.5084591401373777,-0.3399221309269398,-0.7167699019405113,-0.5586494184101002,-0.5291599556730606,3.2454437118069106,7.422095398508179,-0.602551322284258,-0.5225226473346746,1.62645067872702,5.081931002425263,-0.699082170161252,-0.6418089326898241,-0.0613054542782711,-0.3001959904596563,-0.5533307973390528
2010-09-28,-0.8304880496077995,0.06219,-0.1054934873850351,-0.5492074786644878,-0.1155570741090141,-0.5483963856587789,-0.1712914522880275,-0.5476243683721518,-0.1282962147623631,-0.5470618197354982,-0.0533357620076391,-0.5462930223494288,-0.1887407680602175,-0.5455350015163315,0.0627313009438277,-0.5438940976008456,0.2462343663707367,-0.5432926758903512,-0.0938910847153762,-0.5427156627173431,-0.2919725664754518,-0.5418548309046837,-7.981480799341474,-0.5411619429408715,21.02486553987685,-0.5404744911577102,0.3174522828554794,-0.5399579488496197,-0.5084651652369632,-0.2935100267413928,-0.6878989271818047,-0.5586499078358127,-0.5291588800551189,3.1637593361196945,7.425832480095448,-0.6025526881974115,-0.5225223583914645,1.647451065917482,5.081250184808596,-0.6990816871370952,-0.641809202316352,-0.0613173384072621,-0.2845020981607746,-0.5533414702505655
2010-09-29,-0.830488591045134,0.06192,0.0071654425534444,-0.5492179113667992,-0.1062357322166205,-0.5484001063446436,-0.1155100427087426,-0.5475961340382406,-0.1709982918572107,-0.5470576351859633,-0.1287683176145459,-0.5463352735985304,-0.0539216582822084,-0.5455237527142669,-0.1121281995649959,-0.5439185762602247,0.0623478782495017,-0.5432885186987129,0.2458108292861207,-0.5426992158330309,-0.0950211480948679,-0.5418553148022757,-0.2922780304943239,-0.5411432416044417,-7.983252364135495,-0.5404828566310538,21.023276156040215,-0.5399876165074338,-0.5084639594587301,-0.2953956079444427,-0.6866608631531239,-0.5586356783837838,-0.5304121175265492,-2.382663340315071,1.959734334483388,-0.6025453025100708,-0.5225220456215363,1.5101159321271855,5.082176298705932,-0.6990830101992386,-0.6418157956641503,-0.061329075053585,-0.3014955728808476,-0.5540842672069177
2010-09-30,-0.8304888219151367,0.061999,-0.1919835284966887,-0.5491712714305711,0.0064803961769864,-0.5484105517197535,-0.1061863421316395,-0.5475998562297587,-0.1152029321585005,-0.5470294013907635,-0.1714901278540628,-0.546331088313253,-0.1293445325690715,-0.5455660140301735,-0.18903570845874,-0.5439019436314395,-0.1126569576684907,-0.5433129974317217,0.0619159377658688,-0.5426950587653426,0.2450939005650878,-0.541838861427134,-0.0951446919043035,-0.5411437265737279,-0.2913896463698593,-0.5404641550303965,-7.982306655021035,-0.5399959813419968,-0.508464760607516,-0.3314834852189378,-0.6914653811278297,-0.5586376157973028,-0.530412158791245,-0.3345207906817021,-0.7097125602191947,-0.6025480049614812,-0.5225216248317014,1.6116784029606457,5.075712771093606,-0.6990838706223198,-0.6418167225373385,-0.0613396072865843,-0.3109172383206659,-0.5548435513216596
2010-10-01,-0.8304885470908471,0.061999,-0.143993607245528,-0.5492155469131028,-0.192769685486309,-0.5483638551291233,0.0065583081005202,-0.5476103058318085,-0.1058768998594579,-0.5470331235112622,-0.115668984446931,-0.5463028495538862,-0.1720608597182376,-0.5455618277477078,-0.0541945782220273,-0.5438906782662507,-0.1896283886496289,-0.543296364752907,-0.1130968956699463,-0.5427195367684982,0.0609753619293233,-0.5418347027188422,0.2452845144367368,-0.541127236759085,-0.0941881128542342,-0.5404646400065347,-0.2911161486350237,-0.539977281169378,-0.5084676782121484,-0.3109049954029448,-0.6888159193150172,-0.558638707255687,-0.530417207234282,-0.278906879477399,-0.7273555833105115,-0.6025459428654316,-0.5225212388191035,1.616099121949037,5.075560812122136,-0.6990845430810761,-0.641816237832412,-0.0613477425273401,-0.3078635254264923,-0.5548497491473238
2010-10-02,-0.8304884326288896,0.0614,-0.075756624071861,-0.5492331891957999,-0.1447553991061811,-0.5484081843939109,-0.1927421920675786,-0.5475635903444245,0.006895946170319,-0.5470435729139334,-0.1063386424759224,-0.5463065723288215,-0.1162468806229893,-0.5455335822601592,-0.1296297715806545,-0.5439330018091765,-0.0546751844862568,-0.5432850993538328,-0.1900718441561174,-0.5427029045856002,-0.11425031654559,-0.5418591903823408,0.0609959090739327,-0.5411230688404485,0.2463588591806562,-0.5404481499589104,-0.0939318490612633,-0.5399777661084839,-0.508467446274545,-0.2796054585524807,-0.6948905352890249,-0.5586424748331903,-0.53042401459219,-0.278906879477399,-0.7273555833105115,-0.6025457898840497,-0.5225210799066863,1.6739897510318555,5.0726779008979435,-0.6990839370698523,-0.6418156840969148,-0.0613542088892167,-0.3078635254264923,-0.5548497491473238
2010-10-03,-0.8304891511691331,0.062,-0.0912548731782304,-0.5492009121888716,-0.0764837710976819,-0.5484258481070184,-0.1447157560887741,-0.5476079375479779,-0.1924543961548681,-0.5469968583178815,0.0064863172456669,-0.5463170235687441,-0.1069177361459011,-0.5455373059220848,-0.1723530757312228,-0.5439288093626842,-0.1301730762093458,-0.5433274230240643,-0.0551124727879942,-0.5426916395224132,-0.1913188795147593,-0.5418425516354844,-0.1143916219653791,-0.5411476107370901,0.0620065023092419,-0.5404439819813862,0.2465853617105498,-0.5399612773200259,-0.5084598728804356,-0.3166336046454661,-0.6792817885928487,-0.5586418371887746,-0.5304202452614797,-0.3987420598831844,-0.7818019659507452,-0.6025459063190712,-0.5225207272123691,1.640907395382194,5.073870414784228,-0.6990831617338327,-0.6418163538554663,-0.0613615824855655,-0.3336738118382616,-0.5548571515449681
2010-10-04,-0.8304881424344214,0.06301,-0.208617178371654,-0.5492176652687397,-0.0919898888737302,-0.5483935318926068,-0.0764268525370182,-0.547625608409077,-0.1444159494627717,-0.5470412046752897,-0.1929561472762048,-0.5462703007591646,0.005892743162885,-0.5455477596521254,-0.1165299803510223,-0.5439005222855054,-0.1729318900626851,-0.5433232305649615,-0.1306138146770827,-0.5427339619307302,-0.0561953748535992,-0.5418312821264946,-0.1915313716730426,-0.5411309351401873,-0.1134417010634092,-0.5404685242247754,0.0622491158588841,-0.5399571096607649,-0.5084601745725513,-0.2641571896986793,-0.6562239163972656,-0.5586153624222492,-0.5304227366656018,-0.4083894095209683,-0.7898359406747504,-0.6025303753441431,-0.522520874228423,1.7214878656849817,5.070095354078527,-0.6990793725517506,-0.6418070334233865,-0.0613650021253255,-0.3050018093870244,-0.5548585041649012
2010-10-05,-0.8304865827212972,0.0633,0.0274502253250369,-0.5491413352009301,-0.209411780489206,-0.548410305322754,-0.0919368940016645,-0.5475932791172321,-0.0761099678492179,-0.5470588751992287,-0.1448955014387096,-0.5463146549137082,-0.1935241241044084,-0.5455010257103445,-0.1071993121133852,-0.5439042514302793,-0.1170623970181624,-0.5432949434026977,-0.1733745825585726,-0.5427297695966289,-0.1317885390722327,-0.5418736212375215,-0.0562830560484994,-0.5411196406724711,-0.1906081359554767,-0.5404518483922665,-0.1131837546505621,-0.539981650030129,-0.5084545963857763,-0.2248952426358779,-0.6261408225757406,-0.5586113126110579,-0.5304243017171915,-0.3513822542224425,-0.7617735465142287,-0.6025254713055134,-0.5225208907584715,1.7030577420412087,5.070386880498155,-0.6990770187084643,-0.6418028759774684,-0.061363718579834,-0.2543091046806021,-0.5548523803632137
2010-10-06,-0.8304860090039169,0.0638,0.106631631622352,-0.5491597434951404,0.0267754778058268,-0.548333882535385,-0.2093884982082571,-0.5476100593350994,-0.091623888149705,-0.547026546524227,-0.0765579548075112,-0.546332328544542,-0.145469646565072,-0.5455453904327325,0.0056295929104574,-0.5439147205527526,-0.1077239735457101,-0.5432986725586885,-0.1175025363430816,-0.5427014832777696,-0.1746013112389681,-0.5418694272488985,-0.1319460442083855,-0.541162073552471,-0.0553130334764718,-0.5404405537649729,-0.1903434457722891,-0.5399649754709726,-0.5084431943306263,-0.1630665402344298,-0.6390001952225998,-0.5586026300546186,-0.5304220184529521,-0.3114963521383955,-0.765594701412614,-0.6025172729891333,-0.5225208084093944,1.678851425794294,5.0709969386499125,-0.6990730037472316,-0.6417976766605172,-0.0613615155561074,-0.2389593809358447,-0.5548537935482185
2010-10-07,-0.8304851125785554,0.088,-0.0353467373281231,-0.5491429346960307,0.1059970855689068,-0.548352313190494,0.0268585252237204,-0.547533605621648,-0.2091048652946605,-0.5470433264219274,-0.0920790442776149,-0.5462999941853969,-0.0771408706516973,-0.545563068274495,-0.1938198457845639,-0.5438679177983039,0.0051987098260633,-0.543309141712652,-0.1081636861155184,-0.5427052123225726,-0.1186613152187241,-0.541841129766729,-0.17479836170332,-0.5411578702753677,-0.1310021959602216,-0.5404829872444987,-0.0550601670752251,-0.5399536817061273,-0.5084311787978754,-0.1043744661122487,-0.6452266758830004,-0.5585896005222316,-0.530417491222969,-0.2964556141165743,-0.761751870776565,-0.6025032609744847,-0.522521114211203,1.7567974703847102,5.067207147459404,-0.6990680366886302,-0.641788329140367,-0.0613578149539874,-0.2108539851049572,-0.5548517747124974
2010-10-08,-0.8304504718512562,0.12001,0.0046968520468962,-0.5491137384964588,-0.0360533677105241,-0.5483354839734221,0.1061001793274503,-0.5475520437351079,0.0272012400826389,-0.5469668741672138,-0.2096143107985354,-0.5463167770333991,-0.0926599680822449,-0.5455307262113482,-0.1457575193457656,-0.5439123478448393,-0.1944165023367814,-0.5432623388174246,0.004764157691783,-0.5427156811643898,-0.1093111073786773,-0.5418448602832147,-0.1188066949925292,-0.5411295101224008,-0.1738693374855532,-0.540478783908008,-0.1307427148912146,-0.5399961119454681,-0.5079054132279448,1.7082769292347637,1.433792938912698,-0.5583199332981086,-0.5301511088444041,0.9233678824803698,0.7792669708375753,-0.602318573335815,-0.522511179865372,2.464491634754327,5.165848723844777,-0.6990453997679458,-0.6416690267567736,-0.0612624384696354,0.7767077330935064,-0.5546902005602775
2010-10-09,-0.8304045621680783,0.12,4.516413145735972,-0.5487095793292217,0.0040105523338107,-0.5483062523086811,-0.03598621858699,-0.5475352077077407,0.1064627113718171,-0.5469853119288743,0.0268009944791173,-0.5462403113365762,-0.2101801496504886,-0.5455475130580407,-0.0774175830635771,-0.5439300517160657,-0.1463142286382789,-0.5433067689976019,-0.1948601766545064,-0.5426688796646285,0.0037540756788869,-0.5418553332566027,-0.1094478505466508,-0.5411332489009093,-0.1178583014099806,-0.5404504233543461,-0.1736061101483921,-0.5399919089299408,-0.507153629597533,3.4524350319392823,2.00862826933179,-0.5580684177514719,-0.529745293998111,2.10474996852963,1.3237318883568137,-0.6021261352041797,-0.5224534168440252,3.1359997440053538,5.246637964384796,-0.6990108295552809,-0.6415370909481859,-0.0610664853245951,1.4342130019109696,-0.5544775498643115
2010-10-10,-0.8304042268485844,0.1301,4.3273940372327875,-0.5484362362159019,4.518017505113233,-0.5479016022017524,0.0040878392847842,-0.5475059642137939,-0.0356592202846811,-0.5469684762227386,0.1060990934498055,-0.5462587523400301,0.0262048131282891,-0.5454710291424604,-0.0929392152805111,-0.5438976620313497,-0.0779174912525001,-0.5433244729220799,-0.1467557047379421,-0.5427133085200841,-0.1961130354307676,-0.54180851328644,0.0037217686299876,-0.541143745068926,-0.1084962194310431,-0.5404541621856791,-0.1175999690192344,-0.539963550541867,-0.5068674833082945,3.4983615066969977,1.992468575021408,-0.5581039003789527,-0.5295363681335119,2.1106708791985667,1.32275891379897,-0.6021274994568705,-0.5224048728895042,3.147584154351143,5.245922075592821,-0.6990010111984544,-0.6415330660788358,-0.0609162967933302,1.4337042602736036,-0.5544782968335283
2010-10-11,-0.830389420073139,0.099,-0.0922670795288271,-0.5489976880367958,4.328902429064451,-0.5476279270534458,4.519237022367611,-0.5471011503567207,0.004424859526255,-0.5469392332867582,-0.0360885144648246,-0.5462419136737803,0.1054927346594247,-0.5454894745396774,-0.2104785918153239,-0.5439144735955742,-0.0934520243570762,-0.5432920831399385,-0.0783558417006727,-0.5427310119167054,-0.1479500603861476,-0.5418529596759233,-0.196329955857989,-0.5410968214059739,0.0047125488505395,-0.5404646585019941,-0.1082387052163713,-0.5399672890877059,-0.5066698422874898,3.855079261720656,1.915330582474826,-0.5580966786012381,-0.5293355596014976,2.382946968106017,1.309583037050274,-0.6021300536305741,-0.5223448213742412,3.3059984661450987,5.242588334875596,-0.6989990682329859,-0.6415337528381706,-0.0607650504983013,1.5820698144579353,-0.5544108206142736
2010-10-12,-0.8304337122704755,0.095,0.9311587349581104,-0.5491712357357285,-0.0930026091351155,-0.5481900608803566,4.330074092389282,-0.5468273644600308,4.520703215765549,-0.5465344271535377,0.0040140886826716,-0.5462126655962021,-0.0366766243210761,-0.5454726318614381,0.0259449805145746,-0.5438378770624386,-0.2110890943734122,-0.5433088947547309,-0.0938910847153762,-0.5426986231002915,-0.0794670116119429,-0.5418706700592617,-0.148122493606426,-0.5411413662314469,-0.1954083801290066,-0.5404177341760668,0.0049601694639986,-0.539977784602531,-0.5068468349258397,2.6307535901619663,2.6433058847874333,-0.5581037524408263,-0.529325313421237,1.5944105233293548,1.6715314060181254,-0.6021357206825438,-0.5223350370178468,2.7660693924763917,5.321023537295864,-0.6989944145546307,-0.64153503997767,-0.0607721017422632,0.3164330675035437,-0.5542049262885211
2010-10-13,-0.8304391824309499,0.105,-2.995074163415611,-0.549128541530932,0.9309428124132256,-0.5483638193909215,-0.0929498705231273,-0.5473897257661733,4.331492978889026,-0.5462606464806858,4.522379471601543,-0.5458077882885182,0.0034208318957276,-0.5454433768151974,0.105245852408642,-0.5438563496192947,0.0255309826732543,-0.5432322979911992,-0.2115335306092366,-0.542715434213832,-0.0950211480948679,-0.5418382684604702,-0.0795761883668539,-0.5411591158381989,-0.1471842413257993,-0.540462279630905,-0.1951432704403135,-0.5399308638597059,-0.5071098914433715,2.4149503611692675,2.69637354724427,-0.5581250586144936,-0.5293355853772863,1.491956517460526,1.6888061170824555,-0.6021381928073702,-0.5223309213535668,2.7765541157171807,5.320059571873887,-0.6989858736559161,-0.6415324654416504,-0.0607995606401582,0.1901210805491641,-0.5541815077941553
2010-10-14,-0.830424457114844,0.119,-0.5820624858449404,-0.5490125186131175,-2.997283487250391,-0.5483210733246769,0.9312546515320936,-0.5475635545917604,-0.0926371180018662,-0.5468229970569684,4.333081798393319,-0.5455339594785682,4.521206309480691,-0.5450384030412312,-0.0369467275714894,-0.543839482141315,0.1048977659111756,-0.5432507706036193,0.0250973597002376,-0.5426388397340948,-0.2128066669880297,-0.5418550862085848,-0.0951446919043035,-0.5411266424791703,-0.0786142236577779,-0.5404800294884375,-0.1469233460668308,-0.5399754059130905,-0.5075562960577854,2.8818058100100625,2.662486126047968,-0.5581353774581302,-0.5293373925409858,1.8416536407056872,1.693735160243791,-0.6021466444754252,-0.5223190966130054,2.910981183963566,5.3215158773452655,-0.6989799463881275,-0.6415319477134798,-0.0607892091757123,0.4155208083337385,-0.5541160302222645
2010-10-15,-0.8304039013093264,0.109,1.1874281177166175,-0.5490615598456594,-0.5830466911716986,-0.5482049094716563,-2.997965651721912,-0.5475207912274245,0.9318235427114904,-0.5469968225658995,-0.093092742355507,-0.5460964089293422,4.3319329315033945,-0.5447645089886836,0.0031572778977178,-0.5438101840189351,-0.0374129981923922,-0.5432339030749036,0.1044677699080089,-0.542657311795739,0.0241120062806197,-0.5417784615005259,-0.2130390069992994,-0.5411434974737677,-0.0941881128542342,-0.5404475556705993,-0.0783593209064592,-0.5399931544152589,-0.5077059823305152,1.7023616926856788,2.092851790582571,-0.5581601618848664,-0.5293149812737904,2.2629871145921423,1.7083595127701574,-0.6021566490198847,-0.5224698411327622,-0.088643587602927,1.9224523890117549,-0.6989753268900607,-0.6415334975371467,-0.0607340703611058,0.6919085458541325,-0.5540223495153486
